,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,total_delay,Season,Weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,dep_weather,dep_weather_rank,arr_weather,arr_weather_rank
17338,2018-09-16,DL,DL,DL,2720,DL,N319NB,2720,14869,SLC,"Salt Lake City, UT",13198,MCI,"Kansas City, MO",1359,1725,N,146,1,920,111.0,4,6,9,0,0.0540440770506113,0.0617647746296217,-0.019545193431566,0.2253118320878343,0.01512,0.00626,0.0138074919575195,0.0072367517801138,Sunny,1,Patchy rain possible,1
19839,2018-10-22,AA,AA_CODESHARE,AA,6035,CP,N200NN,6035,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA",1517,1610,N,53,1,109,0.0,4,0,10,0,0.059419307466565,0.0564782044844364,-0.0014495905267393,0.2134239483384708,0.01276,0.03138,0.0080282126176086,0.0281270106201122,Sunny,1,Sunny,1
43673,2019-10-02,HA,HA,HA,386,HA,N477HA,386,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",1627,1708,N,41,1,100,0.0,4,2,10,0,0.0564782044844364,0.0617647746296217,-0.0043783962137615,0.2134239483384708,0.00698,0.0032,0.0059456476384046,0.0020012652605225,Light rain shower,1,Patchy rain possible,1
30231,2019-03-25,DL,DL,DL,991,DL,N919DN,991,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1821,2020,N,119,1,594,0.0,2,0,3,1,0.0596586901976398,0.0532356565816952,-0.019545193431566,0.3502657166116329,0.04904,0.02234,0.0351327850537735,0.0236512188227693,Moderate or heavy rain shower,2,Sunny,1
5607,2018-03-30,WN,WN,WN,2076,WN,N7820L,2076,14107,PHX,"Phoenix, AZ",14683,SAT,"San Antonio, TX",1015,1425,N,130,1,843,0.0,2,4,3,1,0.0595136097545641,0.0555247035724447,-0.0372526735518979,0.2253118320878343,0.0222,0.00524,0.0165856810197461,0.0062444644852139,Sunny,1,Sunny,1
11748,2018-06-29,UA,UA,UA,2070,UA,N438UA,2070,14771,SFO,"San Francisco, CA",12339,IND,"Indianapolis, IN",2231,550,N,259,1,1943,59.0,3,4,6,2,0.0324335390520282,0.0277466347382224,0.055915695644676,0.0474920803339217,0.02218,0.00696,0.0179365485308171,0.0101861548194311,Sunny,1,Sunny,1
11244,2018-06-22,AA,AA_CODESHARE,AA,3496,MQ,N815AE,3496,11298,DFW,"Dallas/Fort Worth, TX",10728,BPT,"Beaumont/Port Arthur, TX",1040,1156,N,76,1,270,0.0,3,4,6,2,0.0595136097545641,0.0581659736388834,-0.0014495905267393,0.3502657166116329,0.03598,0.0002,0.0232829472494043,8.022290121545772e-05,Sunny,1,Sunny,1
46301,2019-11-08,WN,WN,WN,1766,WN,N237WN,1766,14107,PHX,"Phoenix, AZ",14908,SNA,"Santa Ana, CA",730,750,N,80,1,338,29.0,4,4,11,0,0.0553030528955235,0.0553030528955235,-0.0372526735518979,0.3502657166116329,0.0222,0.00528,0.0165856810197461,0.0025859771445492,Sunny,1,Sunny,1
11629,2018-06-27,WN,WN,WN,2016,WN,N8627B,2016,14831,SJC,"San Jose, CA",13204,MCO,"Orlando, FL",1205,2010,N,305,1,2421,0.0,3,2,6,2,0.0578661407231937,0.0532356565816952,-0.0372526735518979,0.0282516365277256,0.00898,0.01688,0.0053695502941057,0.0162459451092296,Sunny,1,Torrential rain shower,3
2843,2018-02-16,G4,G4,G4,1200,G4,224NV,1200,10431,AVL,"Asheville, NC",14761,SFB,"Sanford, FL",730,900,N,90,1,465,0.0,1,4,2,0,0.0553030528955235,0.0623523504240782,0.018603187644906,0.3502657166116329,0.00126,0.00112,0.0009018346277576,0.0040482952633491,Light drizzle,1,Partly cloudy,1
23427,2018-12-14,DL,DL,DL,2237,DL,N895AT,2237,14057,PDX,"Portland, OR",12892,LAX,"Los Angeles, CA",1618,1830,N,132,1,834,0.0,1,4,12,1,0.0564782044844364,0.0596586901976398,-0.019545193431566,0.2253118320878343,0.01022,0.03138,0.0094846082403456,0.0281270106201122,Light rain shower,1,Cloudy,2
38169,2019-07-16,UA,UA_CODESHARE,UA,4397,EV,N11535,4397,15412,TYS,"Knoxville, TN",13930,ORD,"Chicago, IL",607,705,N,118,1,475,0.0,3,1,7,2,0.0486011424278889,0.0553030528955235,0.055915695644676,0.3502657166116329,0.00266,0.04976,0.0024153015761915,0.0421127158682513,Patchy rain possible,1,Moderate or heavy rain shower,2
48512,2019-12-10,UA,UA_CODESHARE,UA,3688,YX,N746YX,3688,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",1420,1626,N,126,1,643,0.0,1,1,12,1,0.0555247035724447,0.0564782044844364,0.055915695644676,0.2253118320878343,0.02232,0.00626,0.024859946428331,0.0072367517801138,Light rain shower,1,Partly cloudy,1
18064,2018-09-27,DL,DL,DL,1970,DL,N6706Q,1970,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",743,810,N,87,1,425,0.0,4,3,9,0,0.0553030528955235,0.0660930078480459,-0.019545193431566,0.3502657166116329,0.04904,0.007,0.0351327850537735,0.007124224354919,Moderate or heavy rain shower,2,Moderate or heavy rain shower,2
16797,2018-09-08,UA,UA,UA,549,UA,N69804,549,14100,PHL,"Philadelphia, PA",13930,ORD,"Chicago, IL",934,1044,N,130,1,678,0.0,4,5,9,0,0.0623523504240782,0.0595136097545641,0.055915695644676,0.2253118320878343,0.01914,0.04976,0.0171671624513749,0.0421127158682513,Light rain shower,1,Cloudy,2
45039,2019-10-20,AS,AS,AS,655,AS,N517AS,655,11298,DFW,"Dallas/Fort Worth, TX",14057,PDX,"Portland, OR",1515,1725,N,250,1,1616,26.0,4,6,10,0,0.059419307466565,0.0617647746296217,-0.0257496334476613,0.0474920803339217,0.03598,0.01022,0.0232829472494043,0.0094846082403456,Patchy light rain with thunder,1,Light rain,1
4869,2018-03-19,WN,WN,WN,1482,WN,N763SW,1482,13796,OAK,"Oakland, CA",11259,DAL,"Dallas, TX",1750,2310,N,200,1,1468,120.0,2,0,3,1,0.0617647746296217,0.0181479514238436,-0.0372526735518979,0.1018549855022089,0.00674,0.0089,0.0067801811745386,0.0051428802175171,Cloudy,2,Sunny,1
7700,2018-05-01,UA,UA_CODESHARE,UA,4409,EV,N12900,4409,14524,RIC,"Richmond, VA",11618,EWR,"Newark, NJ",1025,1152,N,87,1,277,0.0,2,1,5,1,0.0595136097545641,0.0581659736388834,0.055915695644676,0.3502657166116329,0.00318,0.02008,0.0033903597916358,0.022154442545058,Sunny,1,Sunny,1
11177,2018-06-21,DL,DL_CODESHARE,DL,5141,9E,N832AY,5141,10208,AGS,"Augusta, GA",10397,ATL,"Atlanta, GA",830,935,N,65,1,143,0.0,3,3,6,2,0.0660930078480459,0.0623523504240782,-0.019545193431566,0.2134239483384708,0.00084,0.04904,0.0005233332884659,0.0351327850537735,Patchy rain possible,1,Moderate or heavy rain shower,2
27500,2019-02-14,AA,AA,AA,855,AA,N575UW,855,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",1830,2150,N,140,1,936,0.0,1,3,2,0,0.0596586901976398,0.0430260234014754,-0.0014495905267393,0.2253118320878343,0.03598,0.03218,0.0232829472494043,0.0191528138586407,Sunny,1,Cloudy,2
22979,2018-12-08,AS,AS,AS,1006,AS,N925VA,1006,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",1250,2056,N,306,1,2311,0.0,1,5,12,1,0.0578661407231937,0.0532356565816952,-0.0257496334476613,0.0282516365277256,0.03138,0.01814,0.0281270106201122,0.010507046424293,Partly cloudy,1,Overcast,2
45518,2019-10-27,WN,WN,WN,5166,WN,N784SW,5166,12889,LAS,"Las Vegas, NV",13796,OAK,"Oakland, CA",1330,1505,N,95,1,407,39.0,4,6,10,0,0.0540440770506113,0.059419307466565,-0.0372526735518979,0.3502657166116329,0.02098,0.00674,0.0159352832702946,0.0067801811745386,Sunny,1,Sunny,1
3672,2018-03-02,AA,AA,AA,2455,AA,N963TW,2455,11298,DFW,"Dallas/Fort Worth, TX",10140,ABQ,"Albuquerque, NM",905,1005,N,120,1,569,0.0,2,4,3,1,0.0623523504240782,0.0595136097545641,-0.0014495905267393,0.3502657166116329,0.03598,0.00334,0.0232829472494043,0.0036148762332925,Sunny,1,Sunny,1
16070,2018-08-28,DL,DL,DL,2847,DL,N962DL,2847,12266,IAH,"Houston, TX",10397,ATL,"Atlanta, GA",705,1005,N,120,1,689,0.0,3,1,8,2,0.0553030528955235,0.0595136097545641,-0.019545193431566,0.3502657166116329,0.02232,0.04904,0.024859946428331,0.0351327850537735,Torrential rain shower,3,Patchy rain possible,1
36374,2019-06-21,HA,HA_CODESHARE,HA,639,EM,N806HC,639,12492,JHM,"Kapalua, HI",12173,HNL,"Honolulu, HI",1041,1117,N,36,1,84,0.0,3,4,6,2,0.0595136097545641,0.0581659736388834,-0.0043783962137615,0.2134239483384708,0.00018,0.00698,0.000206748953468,0.0059456476384046,Patchy rain possible,1,Light rain shower,1
30587,2019-03-30,UA,UA_CODESHARE,UA,4612,AX,N17138,4612,14730,SDF,"Louisville, KY",13930,ORD,"Chicago, IL",1754,1835,N,101,1,286,0.0,2,5,3,1,0.0617647746296217,0.0596586901976398,0.055915695644676,0.3502657166116329,0.00366,0.04976,0.0106944126633734,0.0421127158682513,Light rain shower,1,Patchy light snow,1
29592,2019-03-17,AA,AA_CODESHARE,AA,4473,YX,N405YX,4473,14492,RDU,"Raleigh/Durham, NC",12478,JFK,"New York, NY",848,1030,N,102,1,427,0.0,2,6,3,1,0.0660930078480459,0.0595136097545641,-0.0014495905267393,0.3502657166116329,0.00842,0.0166,0.0079829862840375,0.0201924811220438,Patchy rain possible,1,Partly cloudy,1
22499,2018-11-30,AS,AS,AS,522,AS,N268AK,522,14747,SEA,"Seattle, WA",10800,BUR,"Burbank, CA",1920,2158,N,158,1,937,31.0,4,4,11,0,0.0561961036229004,0.0430260234014754,-0.0257496334476613,0.2253118320878343,0.024,0.00398,0.017266229658245,0.0028002638202791,Light rain shower,1,Sunny,1
39451,2019-08-02,AS,AS_CODESHARE,AS,2802,QX,N639QX,2802,14004,PAE,"Everett, WA",14107,PHX,"Phoenix, AZ",1200,1455,N,175,1,1133,0.0,3,4,8,2,0.0578661407231937,0.0555247035724447,-0.0257496334476613,0.2253118320878343,0.00036,0.0222,0.000255205739437,0.0165856810197461,Light rain shower,1,Patchy rain possible,1
9156,2018-05-23,UA,UA_CODESHARE,UA,6200,YV,N86311,6200,15016,STL,"St. Louis, MO",12266,IAH,"Houston, TX",1450,1710,N,140,1,667,0.0,2,2,5,1,0.0555247035724447,0.0617647746296217,0.055915695644676,0.2253118320878343,0.00896,0.02232,0.008162814800856,0.024859946428331,Sunny,1,Moderate or heavy rain shower,2
43902,2019-10-05,AA,AA,AA,1386,AA,N810AW,1386,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",2036,2112,N,96,1,507,0.0,4,5,10,0,0.0532356565816952,0.0430260234014754,-0.0014495905267393,0.3502657166116329,0.01512,0.0222,0.0138074919575195,0.0165856810197461,Sunny,1,Sunny,1
6307,2018-04-10,DL,DL,DL,1169,DL,N949AT,1169,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",1716,1728,N,72,1,250,0.0,2,1,4,1,0.0617647746296217,0.0617647746296217,-0.019545193431566,0.2134239483384708,0.04904,0.0009,0.0351327850537735,0.0008232269527411,Partly cloudy,1,Cloudy,2
21209,2018-11-11,WN,WN,WN,5516,WN,N295WN,5516,13198,MCI,"Kansas City, MO",13232,MDW,"Chicago, IL",825,945,N,80,1,405,0.0,4,6,11,0,0.0660930078480459,0.0623523504240782,-0.0372526735518979,0.3502657166116329,0.00626,0.01122,0.0072367517801138,0.0064345227679592,Partly cloudy,1,Partly cloudy,1
18141,2018-09-27,DL,DL_CODESHARE,DL,6048,YX,N213JQ,6048,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",2159,2309,N,70,1,184,0.0,4,3,9,0,0.0430260234014754,0.0181479514238436,-0.019545193431566,0.2134239483384708,0.0205,0.01854,0.0116398583985032,0.0142619089281628,Cloudy,2,Overcast,2
47607,2019-11-26,AA,AA_CODESHARE,AA,5131,OH,N562NN,5131,10994,CHS,"Charleston, SC",11057,CLT,"Charlotte, NC",1246,1400,N,74,1,168,0.0,4,1,11,0,0.0578661407231937,0.0555247035724447,-0.0014495905267393,0.3502657166116329,0.00292,0.03218,0.0030603152383131,0.0191528138586407,Partly cloudy,1,Cloudy,2
23445,2018-12-15,AA,AA_CODESHARE,AA,3843,MQ,N854AE,3843,11298,DFW,"Dallas/Fort Worth, TX",14842,SJT,"San Angelo, TX",1302,1405,N,63,1,229,0.0,1,5,12,1,0.0540440770506113,0.0555247035724447,-0.0014495905267393,0.2134239483384708,0.03598,0.00014,0.0232829472494043,0.0001879046478133,Sunny,1,Sunny,1
47374,2019-11-23,WN,WN,WN,4636,WN,N955WN,4636,13204,MCO,"Orlando, FL",13342,MKE,"Milwaukee, WI",920,1115,N,175,1,1066,0.0,4,5,11,0,0.0623523504240782,0.0581659736388834,-0.0372526735518979,0.2253118320878343,0.01688,0.0048,0.0162459451092296,0.005461079778714,Overcast,2,Cloudy,2
36459,2019-06-22,WN,WN,WN,4844,WN,N556WN,4844,10693,BNA,"Nashville, TN",14193,PNS,"Pensacola, FL",1745,1905,N,80,1,391,57.0,3,5,6,2,0.0617647746296217,0.0561961036229004,-0.0372526735518979,0.3502657166116329,0.01044,0.00134,0.0083604108058632,0.0012657989312586,Patchy light rain with thunder,1,Partly cloudy,1
35996,2019-06-16,DL,DL,DL,2477,DL,N922DL,2477,10599,BHM,"Birmingham, AL",10397,ATL,"Atlanta, GA",1702,1915,N,73,1,134,0.0,3,6,6,2,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.00254,0.04904,0.0023576918417616,0.0351327850537735,Light rain shower,1,Patchy rain possible,1
14874,2018-08-11,UA,UA_CODESHARE,UA,4492,G7,N161GJ,4492,11292,DEN,"Denver, CO",13244,MEM,"Memphis, TN",1005,1328,N,143,1,872,0.0,3,5,8,2,0.0595136097545641,0.0540440770506113,0.055915695644676,0.2253118320878343,0.0344,0.00326,0.0307716743165574,0.0153204204972204,Sunny,1,Sunny,1
43886,2019-10-05,WN,WN,WN,2679,WN,N8569Z,2679,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",700,825,N,85,1,369,0.0,4,5,10,0,0.0553030528955235,0.0660930078480459,-0.0372526735518979,0.3502657166116329,0.01352,0.01854,0.0103239874550765,0.0142619089281628,Cloudy,2,Sunny,1
41308,2019-08-28,AA,AA_CODESHARE,AA,4041,MQ,N677AE,4041,10135,ABE,"Allentown/Bethlehem/Easton, PA",13930,ORD,"Chicago, IL",646,804,N,138,1,654,0.0,3,2,8,2,0.0486011424278889,0.0660930078480459,-0.0014495905267393,0.2253118320878343,0.0007,0.04976,0.0012550307565988,0.0421127158682513,Sunny,1,Sunny,1
8335,2018-05-11,DL,DL,DL,2815,DL,N916DL,2815,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",1516,1634,N,138,1,689,0.0,2,4,5,1,0.059419307466565,0.0564782044844364,-0.019545193431566,0.2253118320878343,0.04904,0.02232,0.0351327850537735,0.024859946428331,Sunny,1,Patchy rain possible,1
35184,2019-06-05,DL,DL_CODESHARE,DL,5423,9E,N331PQ,5423,13487,MSP,"Minneapolis, MN",14492,RDU,"Raleigh/Durham, NC",1530,1916,N,166,1,980,37.0,3,2,6,2,0.059419307466565,0.0561961036229004,-0.019545193431566,0.2253118320878343,0.01992,0.00842,0.0232630261262837,0.0079829862840375,Patchy rain possible,1,Light rain shower,1
2850,2018-02-17,WN,WN,WN,3293,WN,N569WN,3293,11259,DAL,"Dallas, TX",13204,MCO,"Orlando, FL",600,925,N,145,1,973,0.0,1,5,2,0,0.0486011424278889,0.0623523504240782,-0.0372526735518979,0.2253118320878343,0.0089,0.01688,0.0051428802175171,0.0162459451092296,Moderate rain at times,2,Sunny,1
19412,2018-10-16,AA,AA,AA,2255,AA,N200NV,2255,14908,SNA,"Santa Ana, CA",11298,DFW,"Dallas/Fort Worth, TX",902,1401,N,179,1,1205,27.0,4,1,10,0,0.0623523504240782,0.0555247035724447,-0.0014495905267393,0.1018549855022089,0.00528,0.03598,0.0025859771445492,0.0232829472494043,Sunny,1,Heavy rain,3
45774,2019-10-31,UA,UA,UA,1741,UA,N843UA,1741,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1200,1509,N,129,1,733,0.0,4,3,10,0,0.0578661407231937,0.059419307466565,0.055915695644676,0.2253118320878343,0.04976,0.0205,0.0421127158682513,0.0116398583985032,Light sleet,1,Moderate rain,2
24295,2018-12-28,AA,AA,AA,1930,AA,N126UW,1930,13495,MSY,"New Orleans, LA",11057,CLT,"Charlotte, NC",927,1219,N,112,1,651,35.0,1,4,12,1,0.0623523504240782,0.0578661407231937,-0.0014495905267393,0.3502657166116329,0.007,0.03218,0.007124224354919,0.0191528138586407,Moderate or heavy rain shower,2,Light rain shower,1
41585,2019-09-01,DL,DL,DL,1705,DL,N909DA,1705,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",1652,1814,N,82,1,321,0.0,4,6,9,0,0.0564782044844364,0.0596586901976398,-0.019545193431566,0.3502657166116329,0.04904,0.00366,0.0351327850537735,0.0106944126633734,Light rain shower,1,Fog,3
41448,2019-08-30,AA,AA_CODESHARE,AA,5896,YV,N951LR,5896,12954,LGB,"Long Beach, CA",14107,PHX,"Phoenix, AZ",1641,1808,N,87,1,355,46.0,3,4,8,2,0.0564782044844364,0.0596586901976398,-0.0014495905267393,0.3502657166116329,0.0022,0.0222,0.0009416768739988,0.0165856810197461,Sunny,1,Sunny,1
37092,2019-07-02,WN,WN,WN,16,WN,N422WN,16,10821,BWI,"Baltimore, MD",11042,CLE,"Cleveland, OH",2310,25,N,75,1,314,15.0,3,1,7,2,0.0181479514238436,0.0081567449106989,-0.0372526735518979,0.3502657166116329,0.01352,0.00676,0.0103239874550765,0.0067941798015963,Patchy light rain with thunder,1,Moderate or heavy rain shower,2
41596,2019-09-02,UA,UA,UA,1527,UA,N12116,1527,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1130,1414,N,164,1,937,0.0,4,0,9,0,0.0581659736388834,0.0555247035724447,0.055915695644676,0.2253118320878343,0.02008,0.01688,0.022154442545058,0.0162459451092296,Moderate or heavy rain shower,2,Moderate or heavy rain shower,2
29200,2019-03-12,UA,UA,UA,2179,UA,N823UA,2179,12266,IAH,"Houston, TX",12953,LGA,"New York, NY",1211,1636,N,205,1,1416,0.0,2,1,3,1,0.0578661407231937,0.0564782044844364,0.055915695644676,0.1018549855022089,0.02232,0.0205,0.024859946428331,0.0116398583985032,Light rain shower,1,Partly cloudy,1
6924,2018-04-19,AA,AA,AA,148,AA,N989AU,148,11057,CLT,"Charlotte, NC",13303,MIA,"Miami, FL",945,1200,N,135,1,650,0.0,2,3,4,1,0.0623523504240782,0.0578661407231937,-0.0014495905267393,0.2253118320878343,0.03218,0.01078,0.0191528138586407,0.0230438937719569,Sunny,1,Sunny,1
2295,2018-02-07,G4,G4,G4,739,G4,249NV,739,11537,ELM,"Elmira/Corning, NY",14761,SFB,"Sanford, FL",2017,2301,N,164,1,954,0.0,1,2,2,0,0.0532356565816952,0.0181479514238436,0.018603187644906,0.2253118320878343,0.00026,0.00112,0.0003192763786628,0.0040482952633491,Moderate rain at times,2,Partly cloudy,1
34096,2019-05-20,AA,AA_CODESHARE,AA,5077,OH,N589NN,5077,11057,CLT,"Charlotte, NC",11996,GSP,"Greer, SC",1819,1910,N,51,1,75,0.0,2,0,5,1,0.0596586901976398,0.0561961036229004,-0.0014495905267393,0.2134239483384708,0.03218,0.00174,0.0191528138586407,0.0024454524652389,Partly cloudy,1,Patchy rain possible,1
46548,2019-11-11,WN,WN,WN,540,WN,N245WN,540,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",640,905,N,145,1,861,0.0,4,0,11,0,0.0486011424278889,0.0623523504240782,-0.0372526735518979,0.2253118320878343,0.01688,0.01914,0.0162459451092296,0.0171671624513749,Patchy rain possible,1,Sunny,1
48615,2019-12-11,DL,DL,DL,1704,DL,N596NW,1704,11697,FLL,"Fort Lauderdale, FL",11433,DTW,"Detroit, MI",1847,2150,N,183,1,1127,0.0,1,2,12,1,0.0596586901976398,0.0430260234014754,-0.019545193431566,0.1018549855022089,0.01284,0.02234,0.0139690145774164,0.0236512188227693,Moderate or heavy rain shower,2,Light snow,1
48519,2019-12-10,DL,DL_CODESHARE,DL,5027,9E,N928XJ,5027,11193,CVG,"Cincinnati, OH",11433,DTW,"Detroit, MI",600,725,N,85,1,229,0.0,1,1,12,1,0.0486011424278889,0.0553030528955235,-0.019545193431566,0.3502657166116329,0.00628,0.02234,0.0104478214636641,0.0236512188227693,Patchy moderate snow,1,Moderate or heavy snow showers,2
5466,2018-03-28,WN,WN,WN,2066,WN,N402WN,2066,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",1145,1330,N,105,1,577,0.0,2,2,3,1,0.0581659736388834,0.0540440770506113,-0.0372526735518979,0.3502657166116329,0.04904,0.01352,0.0351327850537735,0.0103239874550765,Fog,3,Light rain,1
15666,2018-08-22,AA,AA,AA,2539,AA,N843NN,2539,11298,DFW,"Dallas/Fort Worth, TX",14122,PIT,"Pittsburgh, PA",1445,1824,N,159,1,1067,0.0,3,2,8,2,0.0555247035724447,0.0596586901976398,-0.0014495905267393,0.2253118320878343,0.03598,0.00656,0.0232829472494043,0.007334203760785,Sunny,1,Light rain shower,1
3686,2018-03-02,DL,DL_CODESHARE,DL,5525,EV,N750EV,5525,10397,ATL,"Atlanta, GA",11624,EYW,"Key West, FL",1736,1930,N,114,1,646,0.0,2,4,3,1,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.04904,0.00066,0.0351327850537735,0.000569636439503,Sunny,1,Partly cloudy,1
36326,2019-06-21,DL,DL_CODESHARE,DL,6223,G7,N368CA,6223,11066,CMH,"Columbus, OH",11433,DTW,"Detroit, MI",1540,1647,N,67,1,155,0.0,3,4,6,2,0.059419307466565,0.0564782044844364,-0.019545193431566,0.2134239483384708,0.00632,0.02234,0.0053410146312573,0.0236512188227693,Sunny,1,Partly cloudy,1
18792,2018-10-07,UA,UA_CODESHARE,UA,5618,OO,N167SY,5618,13930,ORD,"Chicago, IL",15016,STL,"St. Louis, MO",1443,1557,N,74,1,258,22.0,4,6,10,0,0.0555247035724447,0.059419307466565,0.055915695644676,0.3502657166116329,0.04976,0.00896,0.0421127158682513,0.008162814800856,Light rain,1,Sunny,1
32000,2019-04-20,DL,DL_CODESHARE,DL,3491,9E,N678CA,3491,11193,CVG,"Cincinnati, OH",12953,LGA,"New York, NY",1400,1556,N,116,1,585,0.0,2,5,4,1,0.0555247035724447,0.059419307466565,-0.019545193431566,0.3502657166116329,0.00628,0.0205,0.0104478214636641,0.0116398583985032,Light rain shower,1,Heavy rain,3
27286,2019-02-11,HA,HA,HA,43,HA,N204HA,43,14831,SJC,"San Jose, CA",12173,HNL,"Honolulu, HI",900,1300,N,360,1,2417,0.0,1,0,2,0,0.0623523504240782,0.0540440770506113,-0.0043783962137615,0.0240730408163887,0.00898,0.00698,0.0053695502941057,0.0059456476384046,Partly cloudy,1,Patchy rain possible,1
33105,2019-05-06,DL,DL,DL,1745,DL,N879DN,1745,14893,SMF,"Sacramento, CA",13487,MSP,"Minneapolis, MN",620,1147,N,207,1,1517,0.0,2,0,5,1,0.0486011424278889,0.0581659736388834,-0.019545193431566,0.1018549855022089,0.00682,0.01992,0.0044628699877512,0.0232630261262837,Light rain shower,1,Partly cloudy,1
12486,2018-07-09,DL,DL,DL,1212,DL,N541US,1212,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",2105,522,N,317,1,2556,0.0,3,0,7,2,0.0430260234014754,0.0277466347382224,-0.019545193431566,0.0282516365277256,0.00698,0.03138,0.0059456476384046,0.0281270106201122,Moderate or heavy rain shower,2,Partly cloudy,1
35888,2019-06-14,DL,DL_CODESHARE,DL,3688,OO,N445SW,3688,14457,RAP,"Rapid City, SD",13487,MSP,"Minneapolis, MN",1018,1300,N,102,1,489,0.0,3,4,6,2,0.0595136097545641,0.0540440770506113,-0.019545193431566,0.3502657166116329,0.00066,0.01992,0.0008016906034215,0.0232630261262837,Moderate or heavy rain shower,2,Light rain shower,1
15703,2018-08-22,DL,DL,DL,1415,DL,N342DN,1415,12478,JFK,"New York, NY",14869,SLC,"Salt Lake City, UT",715,1027,N,312,1,1990,0.0,3,2,8,2,0.0553030528955235,0.0595136097545641,-0.019545193431566,0.0282516365277256,0.0166,0.01512,0.0201924811220438,0.0138074919575195,Moderate rain at times,2,Patchy light rain with thunder,1
5522,2018-03-29,AA,AA,AA,307,AA,N950NN,307,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",700,836,N,96,1,236,0.0,2,3,3,1,0.0553030528955235,0.0660930078480459,-0.0014495905267393,0.3502657166116329,0.02098,0.03138,0.0159352832702946,0.0281270106201122,Sunny,1,Sunny,1
48928,2019-12-16,AA,AA_CODESHARE,AA,5560,OH,N573NN,5560,11057,CLT,"Charlotte, NC",13230,MDT,"Harrisburg, PA",1130,1306,N,96,1,413,0.0,1,0,12,1,0.0581659736388834,0.0540440770506113,-0.0014495905267393,0.3502657166116329,0.03218,0.00134,0.0191528138586407,0.0018526644502173,Cloudy,2,Heavy snow,3
39622,2019-08-04,AA,AA,AA,2823,AA,N913NN,2823,11298,DFW,"Dallas/Fort Worth, TX",11638,FAT,"Fresno, CA",2220,2338,N,198,1,1313,0.0,3,6,8,2,0.0324335390520282,0.0181479514238436,-0.0014495905267393,0.1018549855022089,0.03598,0.00176,0.0232829472494043,0.0012905657329761,Patchy rain possible,1,Sunny,1
21250,2018-11-12,UA,UA_CODESHARE,UA,5698,OO,N945SW,5698,13930,ORD,"Chicago, IL",14696,SBN,"South Bend, IN",1954,2143,N,49,1,84,44.0,4,0,11,0,0.0561961036229004,0.0430260234014754,0.055915695644676,0.2134239483384708,0.04976,0.00082,0.0421127158682513,0.0011823455776452,Heavy snow,3,Heavy snow,3
5483,2018-03-28,DL,DL_CODESHARE,DL,6065,YX,N201JQ,6065,10721,BOS,"Boston, MA",12953,LGA,"New York, NY",1300,1424,N,84,1,184,0.0,2,2,3,1,0.0540440770506113,0.0555247035724447,-0.019545193431566,0.3502657166116329,0.01854,0.0205,0.0142619089281628,0.0116398583985032,Overcast,2,Patchy light drizzle,1
